Customer_ID,Customer_Name,Country,Year,Product_Category,Sub-Category,Profit
RB-19465,Rick Bensley,United States,2016,Technology,Phones,9.00
JM-16195,Justin MacKendrick,United States,2015,Office Supplies,Appliances,157.00
KW-16435,Kat rina Willman,United States,2015,Technology,Accessories,18.39
SG-20470,Sheri Gordon,United States,2014,Office Supplies,Labels,76.56
NC-18340,Nat Carroll,United States,2014,Office Supplies,Storage,6.47
TB-21400,Tom Boeckenhauer,United States,2014,Furniture,Furnishings,23.65
JM-15865,John Murray,United States,2015,Technology,Phones,211.50
JL-15505,Jeremy Lonsdale,United States,2016,Furniture,Bookcases,-4.86
AJ-10780,Anthony Jacobs,United States,2014,Furniture,Furnishings,21.30
RH-19600,Rob Haberlin,United States,2015,Office Supplies,Storage,6.00
DL-13315,Delfina Latchford,United States,2014,Office Supplies,Art,8.81
MM-18055,Michelle Moray,United States,2017,Office Supplies,Appliances,23.00
CA-12775,Cynthia Arntzen,United States,2015,Technology,Accessories,61.00
PK-19075,Pete Kriz,United States,2016,Furniture,Chairs,-13.00
DL-12865,Dan Lawera,United States,2017,Office Supplies,Binders,-9.00
ER-13855,Elpida Rittenbach,United States,2016,Office Supplies,Appliances,23.00
KH-16510,Keith Herrera,United States,2017,Office Supplies,Paper,4.65
JD-16015,Joy Daniels,United States,2017,Technology,Phones,3.48
DO-13645,Doug OConnell,United States,2017,Office Supplies,Paper,9.33
PA-19060,Pete Armstrong,United States,2015,Office Supplies,Art,2.64
GH-14425,Gary Hwang,United States,2014,Office Supplies,Binders,1061.57
PG-18895,Paul Gonzalez,United States,2015,Office Supplies,Art,7.05
LC-16870,NA,United States,2017,Office Supplies,Paper,3.74
RD-19660,Robert Dilbeck,United States,2016,Furniture,Tables,146.40
AH-10120,Adrian Hane,United States,2016,Technology,Accessories,-1.00
SV-20365,Seth Vernon,United States,2016,Furniture,Tables,34.00
JD-16150,Justin Deggeller,United States,2014,Technology,Phones,-17.99
BC-11125,Becky Castell,United States,2014,Furniture,Chairs,47.85
PF-19225,Phillip Flathmann,United States,2017,Office Supplies,Art,1.77
KH-16360,Katherine Hughes,United States,2017,Office Supplies,Art,10.03
JW-15955,Joni Waerman,United States,2015,Office Supplies,Storage,3.35
JF-15295,Jason Fortune,United States,2017,Furniture,Furnishings,17.18
AH-10690,Anna Hberlin,United States,2015,Furniture,Chairs,-72.04
TS-21160,Theresa Swint,United States,2016,Office Supplies,Binders,4.17
RD-19900,Ruben Dartt,United States,2016,Office Supplies,Labels,10.31
AP-10915,Arthur Prichep,United States,2014,Office Supplies,Paper,11.00
TT-21460,Tonja Turnell,United States,2015,Technology,Phones,150.00
BW-11110,Bart Watters,United States,2015,Office Supplies,Paper,25.00
MJ-17740,Max Jones,United States,2016,Office Supplies,Paper,50.33
EM-14140,Eugene Moren,United States,2016,Office Supplies,Labels,9.88
PM-18940,Paul MacIntyre,United States,2015,Furniture,Chairs,-8.54
EA-14035,Erin Ashbrook,United States,2016,Office Supplies,Paper,3.63
SB-20185,Sarah Brown,United States,2017,Office Supplies,Paper,9.33
LS-16945,Linda Southworth,United States,2017,Furniture,Furnishings,-348.63
GG-14650,Greg Guthrie,United States,2016,Technology,Accessories,19.50
EH-14125,Eugene Hildebrand,United States,2015,Technology,Phones,-162.23
EG-13900,Emily Grady,United States,2016,Office Supplies,Labels,3.02
SU-20665,Stephanie Ulpright,United States,2017,Office Supplies,Paper,5.64
JF-15190,Jamie Frazer,United States,2014,Office Supplies,Paper,7.78
NP-18325,NA,United States,2015,Technology,Accessories,34.69
HM-14980,Henry MacAllister,United States,2017,Office Supplies,Art,2.00
MM-18280,Muhammed MacIntyre,United States,2017,Office Supplies,Paper,9.00
RO-19780,Rose OBrian,United States,2016,Furniture,Tables,-94.94
DS-13030,Darrin Sayre,United States,2017,Technology,Phones,11.13
SW-20755,Steven Ward,United States,2014,Technology,Phones,4.62
KW-16435,Kat rina Willman,United States,2015,Technology,Machines,1416.80
CC-12430,Chuck Clark,United States,2017,Furniture,Furnishings,21.82
AA-10480,Andrew Allen,United States,2017,Office Supplies,Paper,5.44
SC-20050,Sample Company A,United States,2016,Technology,Phones,94.49
MH-17455,Mark Hamilton,United States,2014,Furniture,Furnishings,-21.00
MV-17485,Mark Van Huff,United States,2017,Furniture,Furnishings,-14.00
KT-16465,Kean Takahito,United States,2016,Furniture,Chairs,105.00
ST-20530,Shui Tom,United States,2014,Technology,Phones,-2.00
AA-10480,Andrew Allen,United States,2016,Office Supplies,Paper,4.00
JO-15145,Jack OBriant,United States,2014,Office Supplies,Art,5.24
FM-14215,Filia McAdams,United States,2016,Office Supplies,Binders,8.12
AG-10900,Arthur Gainer,United States,2017,Furniture,Bookcases,-15.72
ME-17320,Maria Etezadi,United States,2016,Technology,Accessories,3.77
SW-20455,Shaun Weien,United States,2015,Technology,Accessories,43.16
JA-15970,Joseph Airdo,United States,2014,Office Supplies,Art,4.78
VD-21670,Valerie Dominguez,United States,2014,Office Supplies,Appliances,305.13
BM-11140,Becky Martin,United States,2016,Office Supplies,Envelopes,30.99
BD-11500,Bradley Drucker,United States,2017,Technology,Phones,764.38
IG-15085,Ivan Gibson,United States,2017,Office Supplies,Art,4.14
MS-17770,Maxwell Schwartz,United States,2016,Office Supplies,Supplies,0.16
TB-21400,Tom Boeckenhauer,United States,2017,Office Supplies,Art,2.07
CC-12475,Cindy Chapman,United States,2017,Office Supplies,Paper,2.64
SZ-20035,Sam Zeldin,United States,2016,Office Supplies,Storage,12.10
RW-19540,Rick Wi lson,United States,2015,Office Supplies,Storage,-86.37
AG-10270,Alejandro Grove,United States,2017,Furniture,Furnishings,1.50
HM-14860,Harry Marie,United States,2014,Furniture,Chairs,-93.99
SC-20380,ShahiCollister,United States,2015,Office Supplies,Paper,13.49
PA-19060,Pete Armstrong,United States,2016,Office Supplies,Binders,-2.62
JM-15250,Janet Martin,United States,2017,Office Supplies,Art,2.23
PG-18820,Patrick Gardner,United States,2017,Office Supplies,Fasteners,16.80
BS-11365,Bi l Shonely,United States,2014,Furniture,Chairs,177.42
RS-19870,Roy Skaria,United States,2016,Office Supplies,Fasteners,3.50
JL-15130,Jack Lebron,United States,2014,Office Supplies,Binders,-6.02
JK-15640,Jim Kriz,United States,2015,Office Supplies,Binders,38.68
CC-12685,Craig Carroll,United States,2014,Office Supplies,Binders,-39.46
JB-16000,Joy Bell,United States,2016,Furniture,Furnishings,8.00
AT-10735,Annie Thurman,United States,2014,Office Supplies,Paper,49.00
SS-20140,Saphhira Shifley,United States,2017,Technology,Phones,27.00
CC-12550,Clay Cheatham,United States,2017,Technology,Phones,5.00
JD-16060,Julia Dunbar,United States,2017,Office Supplies,Fasteners,2.53
PS-18760,Pamela Stobb,United States,2017,Office Supplies,Paper,13.51
PF-19120,Peter Fuller,United States,2015,Office Supplies,Storage,-19.56
JB-15400,Jennifer Braxton,United States,2015,Office Supplies,Appliances,60.55
PW-19030,Pauline Webber,United States,2016,Office Supplies,Paper,54.86
MH-18115,Mick Hernandez,United States,2016,Furniture,Furnishings,-10.17
BT-11680,Brian Thompson,United States,2015,Technology,Machines,209.24
CB-12025,Cassandra Brandow,United States,2017,Office Supplies,Appliances,20.37
LR-16915,Lena Radford,United States,2016,Office Supplies,Storage,28.62
MH-17620,Matt Hagelstein,United States,2017,Office Supplies,Storage,4.19
PB-19150,Philip Brown,United States,2014,Office Supplies,Labels,11.78
BD-11725,Bruce Degenhardt,United States,2015,Office Supplies,Labels,144.52
HR-14830,Harold Ryan,United States,2015,Office Supplies,Art,4.00
KB-16315,Karl Braun,United States,2014,Office Supplies,Paper,8.00
ON-18715,Odella Nelson,United States,2015,Office Supplies,Paper,5.00
DH-13075,Dave Hallsten,United States,2017,Furniture,Furnishings,10.06
CG-12520,Claire Gute,United States,2015,Furniture,Furnishings,-95.25
DA-13450,Dianna Arnett,United States,2014,Office Supplies,Binders,4.72
AH-10030,Aaron Hawkins,United States,2014,Furniture,Chairs,20.96
PB-19150,Philip Brown,United States,2015,Office Supplies,Envelopes,2.17
SJ-20215,Sarah Jordon,United States,2015,Furniture,Chairs,22.94
RF-19735,Roland Fjeld,United States,2017,Office Supplies,Appliances,60.55
AJ-10960,Astrea Jones,United States,2014,Office Supplies,Binders,12.85
MP-17965,Michael Paige,United States,2016,Office Supplies,Storage,80.02
KN-16390,Katherine Nockton,United States,2014,Technology,Accessories,29.95
EA-14035,Erin Ashbrook,United States,2016,Office Supplies,Fasteners,2.00
KH-16360,Katherine Hughes,United States,2014,Office Supplies,Paper,2.00
MD-17350,Maribeth Dona,United States,2014,Office Supplies,Binders,-9.00
PO-19180,Philisse Overcash,United States,2017,Office Supplies,Paper,3.00
SE-20110,Sanjit Engle,United States,2014,Office Supplies,Storage,0.41
NK-18490,Neil Knudson,United States,2016,Office Supplies,Binders,6.58
CC-12475,Cindy Chapman,United States,2017,Office Supplies,Storage,3.93
AH-10210,Alan Hwang,United States,2017,Office Supplies,Binders,64.20
RA-19915,Russell Applegate,United States,2015,Office Supplies,Paper,28.70
PG-18895,Paul Gonzalez,United States,2016,Office Supplies,Fasteners,0.30
TA-21385,Tom Ashbrook,United States,2017,Technology,Phones,0.53
RA-19915,Russell Applegate,United States,2017,Office Supplies,Storage,12.50
DL-12925,Daniel Lacy,United States,2017,Office Supplies,Storage,14.15
JO-15280,Jas OCarroll,United States,2014,Office Supplies,Binders,-1.00
MM-17920,Michael Moore,United States,2017,Office Supplies,Appliances,-75.00
LS-16975,Lindsay Shagiari,United States,2017,Technology,Accessories,-1.00
DB-13555,Dorothy Badders,United States,2017,Technology,Accessories,2.00
LR-17035,Lisa Ryan,United States,2014,Office Supplies,Supplies,7.00
RL-19615,Rob Lucas,United States,2015,Technology,Phones,16.70
OT-18730,Olvera Toch,United States,2016,Office Supplies,Paper,15.55
TR-21325,Toby Ritter,United States,2017,Office Supplies,Labels,4.81
SC-20380,ShahiCollister,United States,2014,Office Supplies,Fasteners,-3.53
DB-13615,Doug Bickford,United States,2017,Office Supplies,Appliances,4.36
DR-12880,Dan Reichenbach,United States,2016,Technology,Phones,25.20
RL-19615,Rob Lucas,United States,2017,Office Supplies,Storage,1.00
RM-19375,Raymond Messe,United States,2016,Furniture,Furnishings,73.32
SW-20755,Steven Ward,United States,2016,Office Supplies,Binders,2.88
BF-11170,Ben Ferrer,United States,2014,Office Supplies,Labels,3.60
TS-21610,Troy Staebel,United States,2017,Office Supplies,Paper,8.71
DC-12850,Dan Campbell,United States,2016,Office Supplies,Art,1.63
JE-16165,Justin Ellison,United States,2016,Office Supplies,Binders,81.00
JG-15160,James Galang,United States,2014,Technology,Phones,352.00
KN-16390,Katherine Nockton,United States,2015,Furniture,Furnishings,-3.90
SC-20725,Steven Cartwright,United States,2015,Office Supplies,Paper,12.70
EB-13870,Emily Burns,United States,2015,Furniture,Tables,240.26
TG-21640,Trudy Glocke,United States,2014,Office Supplies,Art,1.06
CV-12295,Christina VanderZanden,United States,2017,Office Supplies,Binders,62.75
AC-10660,Anna Chung,United States,2014,Furniture,Chairs,-7.86
PP-18955,Paul Prost,United States,2015,Furniture,Bookcases,60.39
CS-12400,Christopher Schild,United States,2016,Technology,Phones,-124.00
MT-17815,Meg Tillman,United States,2016,Office Supplies,Paper,32.10
AT-10735,Annie Thurman,United States,2015,Office Supplies,Art,4.49
CA-12775,Cynthia Arntzen,United States,2014,Office Supplies,Binders,-2.43
ZC-21910,Zuschuss Carroll,United States,2014,Technology,Accessories,2.58
KB-16315,Karl Braun,United States,2015,Furniture,Furnishings,16.54
MM-17920,Michael Moore,United States,2017,Technology,Accessories,-1.43
VS-21820,Vivek Sundaresam,United States,2014,Furniture,Furnishings,-54.00
KB-16585,Ken Black,United States,2015,Office Supplies,Binders,-7.00
AH-10120,Adrian Hane,United States,2016,Technology,Phones,-7.00
KH-16690,Kristen Hastings,United States,2015,Office Supplies,Appliances,20.00
CK-12595,Clytie Kelty,United States,2015,Furniture,Chairs,-73.18
JM-15655,Jim Mitchum,United States,2016,Office Supplies,Appliances,3.03
MG-17890,Michael Granlund,United States,2017,Furniture,Furnishings,-0.34
MP-18175,Mike Pelletier,United States,2015,Technology,Accessories,229.00
JO-15280,Jas OCarroll,United States,2016,Office Supplies,Art,21.23
MS-17365,Maribeth chnelling,United States,2014,Office Supplies,Labels,1.67
CS-11845,Cari Sayre,United States,2017,Technology,Phones,7.77
LH-17155,Logan Haushalter,United States,2014,Furniture,Furnishings,4.44
DW-13540,Don Weiss,United States,2017,Office Supplies,Paper,1.07
BM-11650,Brian Moss,United States,2015,Office Supplies,Art,3.34
TA-21385,Tom Ashbrook,United States,2016,Furniture,Furnishings,-76.00
VD-21670,Valerie Dominguez,United States,2015,Office Supplies,Appliances,24.00
KM-16225,Kalyca Meade,United States,2015,Furniture,Furnishings,7.00
GH-14410,Gary Hansen,United States,2017,Technology,Machines,-479.99
HF-14995,Herbert Flentye,United States,2014,Office Supplies,Paper,17.33
AI-10855,Arianne Irving,United States,2014,Office Supplies,Labels,44.40
DB-13120,David Bremer,United States,2015,Furniture,Tables,-464.70
CB-12535,Claudia Bergmann,United States,2015,Furniture,Chairs,-6.10
BO-11350,Bil Overfelt,United States,2017,Technology,Machines,39.00
JM-15655,Jim Mitchum,United States,2017,Furniture,Tables,9.48
CB-12535,Claudia Bergmann,United States,2015,Office Supplies,Paper,3.03
CA-12775,Cynthia Arntzen,United States,2017,Office Supplies,Labels,2.96
MP-18175,Mike Pelletier,United States,2014,Furniture,Tables,-143.25
MS-17830,Melanie Seite,United States,2014,Office Supplies,Art,1.17
BP-11185,Ben Peterman,United States,2016,Office Supplies,Art,0.58
AH-10030,Aaron Hawkins,United States,2014,Office Supplies,Binders,18.53
AP-10915,Arthur Prichep,United States,2014,Furniture,Furnishings,53.20
LS-16945,Linda Southworth,United States,2016,Furniture,Chairs,11.00
FA-14230,Frank Atkinson,United States,2015,Furniture,Furnishings,-31.00
SV-20935,Susan Vittorini,United States,2016,Technology,Accessories,3.00
TD-20995,Tamara Dahlen,United States,2017,Office Supplies,Binders,-32.00
TS-21370,Todd Sumrall,United States,2017,Office Supplies,Paper,2.88
LW-17215,Luke Weiss,United States,2017,Office Supplies,Art,14.23
SS-20875,Sung Shariari,United States,2016,Office Supplies,Supplies,6.21
BG-11695,Brooke Gillingham,United States,2015,Office Supplies,Envelopes,8.22
VT-21700,Valerie Takahito,United States,2015,Technology,Phones,-9.80
MS-17770,Maxwell Schwartz,United States,2016,Furniture,Chairs,-40.00
SC-20260,Scott Cohen,United States,2014,Technology,Accessories,2.00
JK-15640,Jim Kriz,United States,2017,Technology,Accessories,743.00
BP-11290,Beth Paige,United States,2016,Furniture,Chairs,-38.00
BP-11230,Benjamin Patterson,United States,2017,Furniture,Tables,20.58
SH-20395,ShahiHopkins,United States,2014,Furniture,Furnishings,-51.29
MF-18250,Monica Federle,United States,2017,Office Supplies,Envelopes,85.98
HG-14965,Henry Goldwyn,United States,2015,Office Supplies,Paper,5.10
BS-11665,Brian Stugart,United States,2016,Office Supplies,Storage,97.30
JF-15295,Jason Fortune,United States,2014,Office Supplies,Binders,11.17
DB-13060,Dave Brooks,United States,2017,Technology,Phones,19.39
BD-11635,Brian Derr,United States,2015,Furniture,Chairs,12.81
AM-10360,Alice McCarthy,United States,2016,Office Supplies,Storage,3.72
TP-21415,Tom Prescott,United States,2016,Office Supplies,Binders,-21.68
DP-13000,Darren Powers,United States,2017,Office Supplies,Paper,7.75
HG-14965,Henry Goldwyn,United States,2014,Office Supplies,Binders,-1.40
JF-15490,Jeremy Farry,United States,2017,Office Supplies,Fasteners,2.72
TB-21355,Todd Boyes,United States,2016,Office Supplies,Storage,1.06
RB-19645,Robert Barroso,United States,2015,Office Supplies,Envelopes,18.88
AC-10615,Ann Chong,United States,2017,Technology,Accessories,38.08
CA-12310,Christine Abelman,United States,2017,Office Supplies,Storage,125.14
ES-14080,Erin Smith,United States,2015,Furniture,Tables,-28.22
NM-18520,Neoma Murray,United States,2016,Technology,Accessories,659.98
CS-12175,Charles Sheldon,United States,2017,Office Supplies,Appliances,2.10
AB-10105,Adrian Barton,United States,2017,Technology,Phones,52.92
ML-17395,Marina Lichtenstein,United States,2014,Office Supplies,Binders,9.47
JB-15400,Jennifer Braxton,United States,2016,Office Supplies,Storage,3.72
ML-17395,Marina Lichtenstein,United States,2014,Technology,Accessories,86.39
BP-11290,Beth Paige,United States,2017,Office Supplies,Binders,-6.03
JS-15595,Ji Stevenson,United States,2016,Technology,Phones,78.40
BP-11185,Ben Peterman,United States,2015,Technology,Phones,82.50
DM-13015,Darrin Martin,United States,2014,Technology,Phones,4.42
GA-14515,George Ashbrook,United States,2017,Office Supplies,Storage,23.97
BS-11755,Bruce Stewart,United States,2015,Furniture,Bookcases,18.45
JK-16120,Julie Kriz,United States,2017,Furniture,Furnishings,-7.00
AS-10630,Ann Steele,United States,2015,Furniture,Chairs,-12.96
RB-19465,Rick Bensley,United States,2016,Office Supplies,Binders,5.01
FG-14260,Frank Gastineau,United States,2017,Office Supplies,Binders,32.67
PP-18955,Paul Prost,United States,2014,Office Supplies,Art,2.51
PS-18970,Paul Stevenson,United States,2017,Office Supplies,Binders,10.32
AM-10360,Alice McCarthy,United States,2015,Technology,Accessories,86.39
GA-14515,George Ashbrook,United States,2014,Office Supplies,Paper,20.97
EB-13840,Ellis Ballard,United States,2017,Office Supplies,Binders,27.37
MG-17890,Michael Granlund,United States,2016,Office Supplies,Art,4.93
